,id,text,link,created_at,tweet_type,user.screen_name,user.name,user.id,user.friends,user.followers,user.verified,user.account_created_at,user.location,media.media_type,media.media_urls,geolocation
36191,902767615952728065,FM 723 is now CLOSED from US 90A to FM 359 due to water from the Brazos River flowing over the roadway.… https://t.co/FzNafd55Pu,http://twitter.com/RosenbergPolice/statuses/902767615952728065,2017-08-30 05:39:06+00:00,original_tweet,rosenbergpolice,Rosenberg Police,774697885,102,8722,True,2012-08-22T23:19:21.000Z,"Rosenberg, Texas USA",photo,['http://pbs.twimg.com/media/DIdGW5yW0AASOfI.jpg'],
36192,902767699985649664,"Looters post threat to ""white neighborhoods."" Looters to face harsher penalties for targeting Harvey victims.… https://t.co/LkLIa9S8rJ",http://twitter.com/KPRC2/statuses/902767699985649664,2017-08-30 05:39:26+00:00,original_tweet,kprc2,KPRC 2 Houston,27583598,1538,560881,True,2009-03-30T04:25:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIdGazzXcAIkyiI.jpg'],
43225,902767979661754369,Very grateful for this team from @Dallas_Sheriff for their assistance. @SheriffLupe we appreciate your support.… https://t.co/teQoh76FFe,http://twitter.com/SheriffEd_HCSO/statuses/902767979661754369,2017-08-30 05:40:33+00:00,original_tweet,sheriffed_hcso,Ed Gonzalez,17756893,5018,9687,False,2008-11-30T16:30:29.000Z,"Harris County, TX",photo,['http://pbs.twimg.com/media/DIdGriCWAAECihf.jpg'],
48483,902772639848165376,#HURRICANEHARVEY Sandra Bullock donates $1 million to Harvey relief efforts https://t.co/8CTa2ZHvaS YOUR GULF COAST… https://t.co/7z0hXZ4HHv,http://twitter.com/Fox26Houston/statuses/902772639848165376,2017-08-30 05:59:04+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5367,255311,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIdK7dNXoAAGtec.jpg'],
48484,902772652242341888,#HURRICANEHARVEY 15 trillion gallons: putting the rainfall total from Hurricane… https://t.co/AUmQ871roI YOUR GULF… https://t.co/s8UOQd86bm,http://twitter.com/Fox26Houston/statuses/902772652242341888,2017-08-30 05:59:07+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5367,255311,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIdK8EjXoAAlYVK.jpg'],
48485,902772816151539712,"1 AM update: #Harvey continues to push northeastward, dropping heavy rain on far eastern TX and Louisiana #houwx… https://t.co/Bs4NpMio19",http://twitter.com/NWSHouston/statuses/902772816151539712,2017-08-30 05:59:46+00:00,original_tweet,nwshouston,NWS Houston,600958397,351,50007,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,"['http://pbs.twimg.com/media/DIdLBnEW4AETM0E.jpg', 'http://pbs.twimg.com/media/DIdLCkvWAAAuo5M.jpg']",
114018,902776264024580097,Radar update: Light to moderate rain continues to fall over the far eastern counties. Conditions will steadily impr… https://t.co/oQmE6Uglep,http://twitter.com/NWSHouston/statuses/902776264024580097,2017-08-30 06:13:28+00:00,original_tweet,nwshouston,NWS Houston,600958397,351,50014,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIdOOfZXYAAeFGJ.jpg'],
114019,902776635077873664,A critical part of our operations is @HCSOTexas Air Support! Thanks Lt. Plant to you &amp; your team. A very talented t… https://t.co/CKoUxZCVP0,http://twitter.com/SheriffEd_HCSO/statuses/902776635077873664,2017-08-30 06:14:57+00:00,original_tweet,sheriffed_hcso,Ed Gonzalez,17756893,5019,9690,False,2008-11-30T16:30:29.000Z,"Harris County, TX",photo,['http://pbs.twimg.com/media/DIdOjARWAAAg5lS.jpg'],
114022,902777200587485184,#HURRICANEHARVEY BakerRipley opens evacuee shelter at NRG Center https://t.co/v2TjDkJalj YOUR GULF COAST WEATHER AU… https://t.co/M8hP8FaJR0,http://twitter.com/Fox26Houston/statuses/902777200587485184,2017-08-30 06:17:12+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5367,255335,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIdPE2iV4AAxvXL.jpg'],
104439,902779743656923136,Great teamwork! @HCSOTexas K-9 Sergeants took care of our dispatchers with their first hot meal in days. And thank… https://t.co/t1bgfaKeMG,http://twitter.com/SheriffEd_HCSO/statuses/902779743656923136,2017-08-30 06:27:18+00:00,original_tweet,sheriffed_hcso,Ed Gonzalez,17756893,5020,9690,False,2008-11-30T16:30:29.000Z,"Harris County, TX",photo,['http://pbs.twimg.com/media/DIdRYwqW0AAaOWE.jpg'],
107396,902781700698251266,"FIRE AND FLOOD - Heartbreaking scenes coming out of Port Arthur, TX right now with devastating flooding &amp; evacuatio… https://t.co/fb0ljcioRG",http://twitter.com/WeatherNation/statuses/902781700698251266,2017-08-30 06:35:04+00:00,original_tweet,weathernation,WeatherNation,25531732,3853,129902,True,2009-03-20T16:42:05.000Z,,photo,['http://pbs.twimg.com/media/DIdS3DmXkAEt5F7.jpg'],"Nashville, TN"
45177,902788012639117312,#HURRICANEHARVEY Florida firefighters saving lives in Houston https://t.co/N2dLtAO9ud YOUR GULF COAST WEATHER AUTHO… https://t.co/YafqJe2WSq,http://twitter.com/Fox26Houston/statuses/902788012639117312,2017-08-30 07:00:09+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5367,255352,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIdY6UMVYAEBbjw.jpg'],
45181,902788943963357186,"As #Harvey tracks northward later this week, drenching rain will trigger travel disruptions in the East:… https://t.co/pJswOO11gp",http://twitter.com/breakingweather/statuses/902788943963357186,2017-08-30 07:03:51+00:00,original_tweet,breakingweather,AccuWeather,19071682,2014,852534,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DIdZwirXkAAHlHK.jpg'],
51983,902794563290447872,#HURRICANEHARVEY Group helps rescue neighbor's dog from flooding https://t.co/jtojgT3ARU YOUR GULF COAST WEATHER AU… https://t.co/smYLK3cTRD,http://twitter.com/Fox26Houston/statuses/902794563290447872,2017-08-30 07:26:11+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5367,255362,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIde3l-UQAEfoHk.jpg'],
55035,902797285150662656,ICYMI: A map of all Harris County subdivisions impacted by reservoir overflow.  Story: https://t.co/3Qj80ACpOT  Map… https://t.co/0ESMx0tHHi,http://twitter.com/Jdharden/statuses/902797285150662656,2017-08-30 07:37:00+00:00,original_tweet,jdharden,John D. Harden,27323880,1513,2967,True,2009-03-28T22:32:53.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIdgKB1VAAAFQRQ.jpg'],
33090,902798439141990400,#HURRICANEHARVEY Selecting verified charities following Harvey https://t.co/zRMkN1CLlz YOUR GULF COAST WEATHER AUTH… https://t.co/AQNmFWYhSB,http://twitter.com/Fox26Houston/statuses/902798439141990400,2017-08-30 07:41:35+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5367,255368,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIdiZOeUEAE1Xln.jpg'],
71342,902805357088587776,#HURRICANEHARVEY Original Gallery Furniture store opens as evacuee shelter https://t.co/ttIB8aSgl4 YOUR GULF COAST… https://t.co/oGigCsBL4U,http://twitter.com/Fox26Houston/statuses/902805357088587776,2017-08-30 08:09:05+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5367,255377,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIdor7TXYAEZGCQ.jpg'],
67942,902807124983537664,#HURRICANEHARVEY Cowboys-Texans game proceeds to go to Harvey relief https://t.co/T4DDqkVZf1 YOUR GULF COAST WEATHE… https://t.co/X1owAYajAE,http://twitter.com/Fox26Houston/statuses/902807124983537664,2017-08-30 08:16:06+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5367,255379,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIdqS2qVoAAERXs.jpg'],
4473,902818361297346560,#HURRICANEHARVEY Sandra Bullock donates $1 million to Harvey relief efforts https://t.co/57TCSNxpxd YOUR GULF COAST… https://t.co/3OSPVzj79g,http://twitter.com/Fox26Houston/statuses/902818361297346560,2017-08-30 09:00:45+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5367,255395,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DId0g5bUQAAXObQ.jpg'],
4476,902818366712197120,#HURRICANEHARVEY 15 trillion gallons: putting the rainfall total from Hurricane… https://t.co/79NjX6EmoK YOUR GULF… https://t.co/duk0asoflJ,http://twitter.com/Fox26Houston/statuses/902818366712197120,2017-08-30 09:00:46+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5367,255395,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DId0hORVAAEnM4-.jpg'],
1388,902822109273104384,Dense fog is clouding visibility in the Detroit area this morning down to 1/4 mile. Latest watches/warnings:… https://t.co/YmKqioZxJF,http://twitter.com/breakingweather/statuses/902822109273104384,2017-08-30 09:15:39+00:00,original_tweet,breakingweather,AccuWeather,19071682,2014,852574,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DId36_8VYAAXToH.jpg'],
1389,902822229297192960,"BREAKING: #Tropical Storm #Harvey2017 made landfall near Cameron, LA. Major #flooding in Port Arthur, Beaumont, TX.… https://t.co/NvPOvgXXLn",http://twitter.com/weatherchannel/statuses/902822229297192960,2017-08-30 09:16:07+00:00,original_tweet,weatherchannel,The Weather Channel,20998647,6333,2955791,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,"['http://pbs.twimg.com/media/DId4B8aVYAAVP2o.jpg', 'http://pbs.twimg.com/media/DId4CENVwAAFfnX.jpg']",
1390,902822595392925696,NEW: Map expanded to include Fort Bend subdivisions impacted by Barker dam overflow.   #Harvey2017 #hounews #houwx… https://t.co/ZyxCkCmn8w,http://twitter.com/Jdharden/statuses/902822595392925696,2017-08-30 09:17:35+00:00,original_tweet,jdharden,John D. Harden,27323880,1513,2968,True,2009-03-28T22:32:53.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DId4DQ8UIAE-LkP.jpg'],
1394,902822872661467136,#HURRICANEHARVEY BakerRipley opens evacuee shelter at NRG Center https://t.co/qucsGQhfQs YOUR GULF COAST WEATHER AU… https://t.co/QKafWOZooe,http://twitter.com/Fox26Houston/statuses/902822872661467136,2017-08-30 09:18:41+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5367,255401,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DId4ngZUIAENUdK.jpg'],
21603,902831858454540289,"Tropical Storm #Harvey made another landfall near Cameron, Louisiana this morning. Heaviest rain is on the northwes… https://t.co/hkm9LEK5x2",http://twitter.com/Ginger_Zee/statuses/902831858454540289,2017-08-30 09:54:23+00:00,original_tweet,ginger_zee,Ginger Zee,84194879,2076,1956944,True,2009-10-22T00:02:08.000Z,New York,photo,"['http://pbs.twimg.com/media/DIeAyMnVYAQlurC.jpg', 'http://pbs.twimg.com/media/DIeAyMlUQAAJESw.jpg']",
112116,902833565687103488,#HURRICANEHARVEY Florida firefighters saving lives in Houston https://t.co/w1kn2TgXLC YOUR GULF COAST WEATHER AUTHO… https://t.co/l5ciVfwbrm,http://twitter.com/Fox26Houston/statuses/902833565687103488,2017-08-30 10:01:10+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5367,255422,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIeCV2_UQAAmI7I.jpg'],
102356,902840142314004480,"With ""Harvey"" moving NE across Louisiana today, there will be low chances of showers across the east parts of N TX.… https://t.co/JcItPn3crH",http://twitter.com/NWSFortWorth/statuses/902840142314004480,2017-08-30 10:27:18+00:00,original_tweet,nwsfortworth,NWS Fort Worth,589123768,176,84609,True,2012-05-24T13:29:17.000Z,"Fort Worth, Texas",photo,['http://pbs.twimg.com/media/DIeIT_ZVAAAWuPY.jpg'],
106187,902841921298685952,"A beautiful day ahead of us in central Texas.  No rain, but Flood Warnings do remain in effect along rivers in Faye… https://t.co/G0vXONut5t",http://twitter.com/NHartfordWX/statuses/902841921298685952,2017-08-30 10:34:22+00:00,original_tweet,nhartfordwx,Nicole Hartford ⚡️,2717234881,869,1827,False,2014-08-08T14:24:53.000Z,"Austin, TX",photo,['http://pbs.twimg.com/media/DIeJ70BVwAAl44W.jpg'],
106193,902843059616051200,Morning! Join us for First Edition 5-7 a.m. We continue to bring you the latest Post-#Harvey coverage.  Instagram:… https://t.co/oz1S3xj05Z,http://twitter.com/KristinDiaz_TV/statuses/902843059616051200,2017-08-30 10:38:54+00:00,original_tweet,kristindiaz_tv,Kristin Diaz,2825322668,486,1485,False,2014-09-22T00:22:01.000Z,Texas,video,['https://video.twimg.com/ext_tw_video/902842949351772160/pu/vid/180x320/e11hhzaew1cbJc_X.mp4'],"Corpus Christi, TX"
98690,902844139422621696,#HURRICANEHARVEY Selecting verified charities following Harvey https://t.co/uYZ41Q9lHM YOUR GULF COAST WEATHER AUTH… https://t.co/K8hPibYDBE,http://twitter.com/Fox26Houston/statuses/902844139422621696,2017-08-30 10:43:11+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5367,255430,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIeL9PXUEAAAzDC.jpg'],
98689,902844150608826371,#HURRICANEHARVEY Rising floodwaters create dire situation in Jefferson County https://t.co/QPw77NiBhu YOUR GULF COA… https://t.co/P2MFS44mmm,http://twitter.com/Fox26Houston/statuses/902844150608826371,2017-08-30 10:43:14+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5367,255430,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIeL9_gUEAAxlc-.jpg'],
94719,902847898160943104,#Harvey makes a second U.S. landfall now spinning thru #LakeCharles but causing more flash flood emergencies in eas… https://t.co/tko2kHDf3Q,http://twitter.com/RobMarciano/statuses/902847898160943104,2017-08-30 10:58:07+00:00,original_tweet,robmarciano,Rob Marciano,26213879,691,231721,True,2009-03-24T10:54:38.000Z,New York,animated_gif,['https://video.twimg.com/tweet_video/DIePYAiUwAAG8TO.mp4'],
44994,902849282096680960,HARVEY RELIEF PHONE BANK: Call 713-778-8920 to make a donation. Lines are open until 7 p.m. or donate here --&gt;… https://t.co/J3hJDrzTyg,http://twitter.com/KPRC2/statuses/902849282096680960,2017-08-30 11:03:37+00:00,original_tweet,kprc2,KPRC 2 Houston,27583598,1538,561084,True,2009-03-30T04:25:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIeQobdVAAAOpYP.jpg'],
45014,902850174007074816,FM 723 is now CLOSED from US 90A to FM 359 due to water from the Brazos River flowing over the roadway.… https://t.co/Wij5s4J36L,http://twitter.com/RosenbergPolice/statuses/902850174007074816,2017-08-30 11:07:10+00:00,original_tweet,rosenbergpolice,Rosenberg Police,774697885,102,8727,True,2012-08-22T23:19:21.000Z,"Rosenberg, Texas USA",photo,['http://pbs.twimg.com/media/DIeRcbpUwAEeCQb.jpg'],"Rosenberg, TX"
45015,902850546004103172,Heavy rain from #Harvey continues to move away from Houston as conditions begin to improve. Radar:… https://t.co/fWfyE6l4e9,http://twitter.com/breakingweather/statuses/902850546004103172,2017-08-30 11:08:38+00:00,original_tweet,breakingweather,AccuWeather,19071682,2014,852611,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DIeRySmUMAAxarC.jpg'],
47103,902850924426649602,#HURRICANEHARVEY Original Gallery Furniture store opens as evacuee shelter https://t.co/LOKMVVEqba YOUR GULF COAST… https://t.co/JWB1aUsq0v,http://twitter.com/Fox26Houston/statuses/902850924426649602,2017-08-30 11:10:09+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5367,255443,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIeSIPcV4AAeNzy.jpg'],
47115,902852952192192514,#HURRICANEHARVEY Cowboys-Texans game proceeds to go to Harvey relief https://t.co/qLbjvcGSvj YOUR GULF COAST WEATHE… https://t.co/xNTGGVjfOa,http://twitter.com/Fox26Houston/statuses/902852952192192514,2017-08-30 11:18:12+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5367,255445,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIeT-LNUMAERtjo.jpg'],
47114,902853080106053632,#TexasStrong ❤️ https://t.co/LIVJoMleAd,http://twitter.com/KristinDiaz_TV/statuses/902853080106053632,2017-08-30 11:18:43+00:00,original_tweet,kristindiaz_tv,Kristin Diaz,2825322668,486,1486,False,2014-09-22T00:22:01.000Z,Texas,photo,['http://pbs.twimg.com/media/DIeUFmtUQAEBGps.jpg'],"Corpus Christi, TX"
53153,902854696129495040,People keep asking us if we'd seen gators &amp; snakes. Not yet. We did see this guy. Everyone's looking for higher gro… https://t.co/SJ8hD82q5V,http://twitter.com/KatyBlakeyNBC5/statuses/902854696129495040,2017-08-30 11:25:08+00:00,original_tweet,katyblakeynbc5,Katy Blakey,25380951,3727,8171,True,2009-03-19T20:43:24.000Z,Dallas,video,['https://video.twimg.com/ext_tw_video/902854592186032133/pu/vid/320x180/0nmUN1uz2D5Fdgbt.mp4'],
57188,902856713719627776,#HURRICANEHARVEY Houston Zoo provides livestreams to allow public to check in on… https://t.co/x1ZlT6pMnD YOUR GULF… https://t.co/W7o79yu9l8,http://twitter.com/Fox26Houston/statuses/902856713719627776,2017-08-30 11:33:09+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5367,255452,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIeXZLVUIAA0DGS.jpg'],
35334,902858958238474240,"Though not nearly as catastrophic, heavy rain from #Harvey will spread into the Ohio Valley. #Harvey2017… https://t.co/djSgGlVF6r",http://twitter.com/weatherchannel/statuses/902858958238474240,2017-08-30 11:42:04+00:00,original_tweet,weatherchannel,The Weather Channel,20998647,6333,2955984,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,"['http://pbs.twimg.com/media/DIeZbw4VoAAAc6C.jpg', 'http://pbs.twimg.com/media/DIeZb6NVAAAW7DD.jpg']",
35336,902859121829040130,"Overnight more than 20"" fell from Beaumont to Port Arthur &amp; that's where heaviest rain is now. Look at the forecast… https://t.co/MNNXQPeBW4",http://twitter.com/Ginger_Zee/statuses/902859121829040130,2017-08-30 11:42:43+00:00,original_tweet,ginger_zee,Ginger Zee,84194879,2076,1957089,True,2009-10-22T00:02:08.000Z,New York,photo,['http://pbs.twimg.com/media/DIeZlOTVAAAIV7i.jpg'],
35346,902860004834787328,#HURRICANEHARVEY Port Arthur trends on Twitter as users ask for rescue https://t.co/LbO6nkM8Jj YOUR GULF COAST WEAT… https://t.co/orKNLSV3AP,http://twitter.com/Fox26Houston/statuses/902860004834787328,2017-08-30 11:46:14+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5367,255456,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIeaYzcUEAE6ByJ.jpg'],
35348,902860268149108737,Advisories will likely be initiated at 11 AM EDT on the low pressure area west of the Cabo Verde Islands. More:… https://t.co/nB53PncPEc,http://twitter.com/NHC_Atlantic/statuses/902860268149108737,2017-08-30 11:47:16+00:00,original_tweet,nhc_atlantic,NHC Atlantic Ops,299798272,0,280259,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DIeaOZVVwAAYS5Y.jpg'],
31299,902862116729868288,Tropical Storm #Harvey made its 3rd landfall just west of Cameron Louisiana at 4 am CDT with 45 mph sustained winds… https://t.co/4qQLYuSi0f,http://twitter.com/NHC_Atlantic/statuses/902862116729868288,2017-08-30 11:54:37+00:00,original_tweet,nhc_atlantic,NHC Atlantic Ops,299798272,0,280261,True,2011-05-16T17:59:24.000Z,"Miami, FL",animated_gif,['https://video.twimg.com/tweet_video/DIeb1C_UEAAvCYG.mp4'],
31302,902862279955415040,"Low rain chances will return Sunday south of I-20; otherwise, dry Thurs-Sun with slightly below normal temps.… https://t.co/6SjKFmpYcw",http://twitter.com/NWSFortWorth/statuses/902862279955415040,2017-08-30 11:55:16+00:00,original_tweet,nwsfortworth,NWS Fort Worth,589123768,176,84610,True,2012-05-24T13:29:17.000Z,"Fort Worth, Texas",photo,['http://pbs.twimg.com/media/DIecVmeVwAApBxH.jpg'],
100535,902863777997086720,#HURRICANEHARVEY McDonald's offering free meals to brave first responders https://t.co/SrCkEH8DBo YOUR GULF COAST W… https://t.co/sdhV6YtcL9,http://twitter.com/Fox26Houston/statuses/902863777997086720,2017-08-30 12:01:13+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5367,255463,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIed0Z0VoAAf2wW.jpg'],
96646,902866525962604544,Wednesday Morning Update - TS Harvey Makes 2nd Landfall East of Cameron Louisiana - Catastrophic Flooding ...… https://t.co/AVGiv3x2ei,http://twitter.com/TxStormChasers/statuses/902866525962604544,2017-08-30 12:12:08+00:00,original_tweet,txstormchasers,Texas Storm Chasers,27557391,101286,216817,True,2009-03-30T01:49:47.000Z,"Cedar Hill, TX",photo,['http://pbs.twimg.com/media/DIegUgyXoAQCbAJ.jpg'],
96652,902866867743797250,Heading out this morning? Dense fog is occurring from Wisconsin to Illinois to Michigan. Slow down &amp; give yourself… https://t.co/21FeV4l01p,http://twitter.com/NWS/statuses/902866867743797250,2017-08-30 12:13:30+00:00,original_tweet,nws,NWS,454313925,285,2384661,True,2012-01-03T21:24:25.000Z,United States,photo,['http://pbs.twimg.com/media/DIef248VwAAFhYy.jpg'],
96664,902867518137688065,Area in the eastern #Atlantic is expected to develop into a #tropical depression or storm later today:… https://t.co/atfIypLEmS,http://twitter.com/weatherchannel/statuses/902867518137688065,2017-08-30 12:16:05+00:00,original_tweet,weatherchannel,The Weather Channel,20998647,6333,2956044,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DIehOOdVwAElg9X.jpg'],
96669,902868274911645696,#HURRICANEHARVEY BakerRipley opens evacuee shelter at NRG Center https://t.co/apfaB1IRV4 YOUR GULF COAST WEATHER AU… https://t.co/ic5ae4uymC,http://twitter.com/Fox26Houston/statuses/902868274911645696,2017-08-30 12:19:05+00:00,original_tweet,fox26houston,FOX26Houston,17094323,5367,255475,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIeh6PiVoAEyoMX.jpg'],
90564,902868772515717120,"Instead of overseeing the start of school, Houston-area school districts are helping oversee #Harvey relief efforts… https://t.co/OjhdsYYeXk",http://twitter.com/TexasTribune/statuses/902868772515717120,2017-08-30 12:21:04+00:00,original_tweet,texastribune,Texas Tribune,44513878,60559,150677,True,2009-06-04T01:37:46.000Z,"Austin, Texas",photo,['http://pbs.twimg.com/media/DIeiXNBVoAAbG2k.jpg'],
90571,902869035062308865,Creeks/bayous still out of banks. All are falling except Buffalo bayou downstream of the reservoirs.… https://t.co/AmbmSvbn8G,http://twitter.com/hcfcd/statuses/902869035062308865,2017-08-30 12:22:07+00:00,original_tweet,hcfcd,HCFCD,3246819331,279,9101,False,2015-06-16T12:40:01.000Z,"Harris County, Texas",photo,['http://pbs.twimg.com/media/DIeh90aUQAAiQ9i.jpg'],
90578,902869560059154432,Enjoy the relatively lower humidity with our persistent west/northwest winds because southerly flow returns tomorro… https://t.co/xNpjIpSaLO,http://twitter.com/NWSBrownsville/statuses/902869560059154432,2017-08-30 12:24:12+00:00,original_tweet,nwsbrownsville,NWS Brownsville,590190799,1179,9197,True,2012-05-25T17:57:42.000Z,"Brownsville, Texas",photo,['http://pbs.twimg.com/media/DIeiujZUwAATEU9.jpg'],
