,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,link,created_at,tweet_type,user.screen_name,user.id,user.friends,user.followers,user.verified,user.account_created_at,user.location,media.media_type,media.media_urls,geolocation,hrisk_img,relevant,forecast,text,user.name,id.trunc
185,185,188,188.0,900326412548288512,http://twitter.com/NHC_Atlantic/statuses/900326412548288512,2017-08-23 11:58:38+00:00,original_tweet,nhc_atlantic,299798272,0,266031,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,"['http://pbs.twimg.com/media/DH6aCUlXoAA30AQ.jpg', 'http://pbs.twimg.com/media/DH6aCU5XkAASxSJ.jpg']",,yes,yes,yes,8am NHC Tropical Weather Outlook shows #Harvey remnants with near 100% chance of regenerating to a tropical cyclone… https://t.co/YYUG9pFtKX,NHC Atlantic Ops,
186,186,189,189.0,900327549741531136,http://twitter.com/BillBishopKHOU/statuses/900327549741531136,2017-08-23 12:03:09+00:00,original_tweet,billbishopkhou,19720364,1770,8007,True,2009-01-29T17:02:41.000Z,,photo,['http://pbs.twimg.com/media/DH6bIS9VoAEu8tG.jpg'],,yes,yes,yes,"Breaking:  National Hurricane Center says ""Tropical Storm or Hurricane Watches could be required later today for th… https://t.co/cQkRMj7KIm",The Bishop,
187,187,190,190.0,900328773404504064,http://twitter.com/NHC_Atlantic/statuses/900328773404504064,2017-08-23 12:08:01+00:00,original_tweet,nhc_atlantic,299798272,0,266037,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DH6cKzRXYAAjR0I.jpg'],,yes,yes,yes,"Tropical Storm or #Hurricane Watches could be required later today for portions of the coast of NE Mexico, Texas, a… https://t.co/WkT5ORupi0",NHC Atlantic Ops,
188,188,191,191.0,900328790093582337,http://twitter.com/weatherchannel/statuses/900328790093582337,2017-08-23 12:08:05+00:00,original_tweet,weatherchannel,20998647,6333,2924774,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,"['http://pbs.twimg.com/media/DH6cQkGUMAEDsHU.jpg', 'http://pbs.twimg.com/media/DH6cQytUwAAvPUf.jpg']",,yes,yes,yes,AF Reserve #Hurricane Hunters currently investigating #Harvey remnants. A dangerous Gulf Coast #flood threat ahead.… https://t.co/pgVG3T87OX,The Weather Channel,
189,189,192,192.0,900329669429428224,http://twitter.com/NHC_Atlantic/statuses/900329669429428224,2017-08-23 12:11:35+00:00,original_tweet,nhc_atlantic,299798272,0,266039,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DH6c1McXkAA7Nx6.jpg'],,yes,yes,yes,#Harvey close to redeveloping into a tropical depression. Advisories by NHC will likely be re-initiated at 10 am CD… https://t.co/vmAjTAP0ar,NHC Atlantic Ops,
190,190,193,193.0,900332760719642624,http://twitter.com/BrooksKHOU/statuses/900332760719642624,2017-08-23 12:23:52+00:00,original_tweet,brookskhou,28857255,1431,10480,True,2009-04-04T19:48:42.000Z,"Houston, TX",animated_gif,['https://video.twimg.com/tweet_video/DH6fQYxU0AAZtJB.mp4'],,yes,yes,yes,#Harvey to flood Texas coast this weekend; wind may become an issue. **Watches and/or warnings will likely be poste… https://t.co/czVfCyrywo,Brooks ☈ Garner,
191,191,194,194.0,900338610901106693,http://twitter.com/weatherchannel/statuses/900338610901106693,2017-08-23 12:47:06+00:00,original_tweet,weatherchannel,20998647,6333,2924840,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DH6lMb_UAAAbSXx.jpg'],,yes,no,no,Area that may develop into tropical system this weekend will bring heavy rain to parts of Florida:… https://t.co/Pd3WipMEvK,The Weather Channel,
192,192,195,195.0,900345644833005568,http://twitter.com/NWSHouston/statuses/900345644833005568,2017-08-23 13:15:03+00:00,original_tweet,nwshouston,600958397,349,24612,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DH6rlzaXkAAyvSK.jpg'],,yes,yes,yes,Here is the latest on the tropical disturbance cyclone currently located in the southwestern Gulf of Mexico. #txwx… https://t.co/658DaixplT,NWS Houston,
193,193,196,196.0,900346431378214913,http://twitter.com/NWSHouston/statuses/900346431378214913,2017-08-23 13:18:11+00:00,original_tweet,nwshouston,600958397,349,24612,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DH6sTjOWAAAE_Z7.jpg'],,yes,yes,yes,Impacts from the developing tropical system to SE TX could include widespread heavy rainfall by Friday and through… https://t.co/CpNTviKm3R,NWS Houston,
194,194,197,197.0,900347088382205954,http://twitter.com/NHC_Atlantic/statuses/900347088382205954,2017-08-23 13:20:48+00:00,original_tweet,nhc_atlantic,299798272,0,266077,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DH6rjNrXcAAdW7E.jpg'],,yes,yes,yes,.@NWSWPC is forecasting significant rainfall over parts of Texas and Louisiana through early Monday with #Harvey:… https://t.co/U3qh760c2G,NHC Atlantic Ops,
195,195,198,198.0,900351793946701828,http://twitter.com/TWCBryan/statuses/900351793946701828,2017-08-23 13:39:30+00:00,original_tweet,twcbryan,349785521,41,7426,False,2011-08-06T17:57:17.000Z,"Miami, FL",photo,"['http://pbs.twimg.com/media/DH6w8eYWsAIN-X9.jpg', 'http://pbs.twimg.com/media/DH6w__OWAAA5Qex.jpg', 'http://pbs.twimg.com/media/DH6xE3oXYAA4GZi.jpg', 'http://pbs.twimg.com/media/DH6xHOMXUAASkgR.jpg']",,yes,no,no,"25 yearrs ago this morning - Aug 23, 1992 - a Hurricane Warning for South Florida. #Andrew at 135 mph and higher fo… https://t.co/PwZBDqgc83",Bryan Norcross,
196,196,199,199.0,900357707768578049,http://twitter.com/ReedTimmerAccu/statuses/900357707768578049,2017-08-23 14:03:00+00:00,original_tweet,reedtimmeraccu,22035690,23583,303915,False,2009-02-26T17:32:59.000Z,"State College, PA",photo,"['http://pbs.twimg.com/media/DH62LWHU0AAjvAT.jpg', 'http://pbs.twimg.com/media/DH62MeYVoAAeo0o.jpg']",,yes,yes,yes,"TD #Harvey has formed in SW Gulf of Mexico! Forecast to strengthen into at least tropical storm, head toward Texas… https://t.co/lAW3SDb5Sd",Reed Timmer,
197,197,200,200.0,900358113894727680,http://twitter.com/StuOstro/statuses/900358113894727680,2017-08-23 14:04:36+00:00,original_tweet,stuostro,148435933,1173,167204,True,2010-05-26T17:57:38.000Z,"Atlanta, GA",photo,"['http://pbs.twimg.com/media/DH62xFHUMAAKnQ8.jpg', 'http://pbs.twimg.com/media/DH62yEgUAAE5PM7.jpg']",,yes,yes,no,Persistent collocated convection + recon has found closed surface circulation = indication #Harvey is a tropical cy… https://t.co/4Xsk2aACST,Stu Ostro,
198,198,201,201.0,900360016103825408,http://twitter.com/JimCantore/statuses/900360016103825408,2017-08-23 14:12:10+00:00,original_tweet,jimcantore,21388284,2142,917342,True,2009-02-20T10:43:41.000Z,Location: Up to mother nature,animated_gif,['https://video.twimg.com/tweet_video/DH64WmpXcAEDKAO.mp4'],,yes,yes,yes,1 min visible reveals bubbling #Harvey which will get tropical designation within the hour as well as advisories fo… https://t.co/zrvtxm2F09,Jim Cantore,
199,199,202,202.0,900369240888270848,http://twitter.com/NWS/statuses/900369240888270848,2017-08-23 14:48:49+00:00,original_tweet,nws,454313925,285,2339184,True,2012-01-03T21:24:25.000Z,United States,photo,['http://pbs.twimg.com/media/DH6-g6wWAAADSip.jpg'],,yes,yes,yes,ATTENTION residents of TX and LA: extremely heavy rain and dangerous flooding is possible Fri-Mon due to a tropical… https://t.co/mnC8xBFA5X,NWS,
200,200,203,203.0,900370116864610305,http://twitter.com/BuzzFeedStorm/statuses/900370116864610305,2017-08-23 14:52:18+00:00,original_tweet,buzzfeedstorm,2341020134,810,133061,True,2014-02-12T22:34:14.000Z,Global,animated_gif,['https://video.twimg.com/tweet_video/DH7BwrgWsAExbwc.mp4'],,yes,yes,yes,JUST IN: Harvey regenerates into a tropical depression in the Gulf of Mexico; hurricane watch issued for Texas coas… https://t.co/PJ2ucxplce,BuzzFeed Storm,
201,201,204,204.0,900370290328326146,http://twitter.com/ReadyHarris/statuses/900370290328326146,2017-08-23 14:52:59+00:00,original_tweet,readyharris,151730349,262,19407,True,2010-06-04T03:17:33.000Z,"Harris County, Texas",photo,['http://pbs.twimg.com/media/DH7CAUuU0AA-MrR.jpg'],,yes,yes,no,Our Public Information Officer getting the word out on being prepared for what #Harvey may bring. @Fox26Houston… https://t.co/M1wZrnRHU8,Harris County OHSEM,
202,202,205,205.0,900370290672271360,http://twitter.com/DisasterPIO/statuses/900370290672271360,2017-08-23 14:53:00+00:00,original_tweet,disasterpio,18183134,949,3011,False,2008-12-17T05:25:08.000Z,"Houston/Harris County, TX",photo,['http://pbs.twimg.com/media/DH7CAVTUQAEwG8z.jpg'],,yes,yes,no,Our Public Information Officer getting the word out on being prepared for what #Harvey may bring. @Fox26Houston… https://t.co/zeNVCNz8C2,Francisco Sanchez,
203,203,206,206.0,900370394858668033,http://twitter.com/Ginger_Zee/statuses/900370394858668033,2017-08-23 14:53:24+00:00,original_tweet,ginger_zee,84194879,2073,1940535,True,2009-10-22T00:02:08.000Z,New York,photo,['http://pbs.twimg.com/media/DH7CGOCUIAAKBzP.jpg'],,yes,yes,yes,Remnants of Harvey are close to redeveloping into a tropical depression over the SW Gulf of Mexico. Coastal TX &amp; LA… https://t.co/9uHOjNtf9w,Ginger Zee,
204,204,207,207.0,900370779136643074,http://twitter.com/weatherchannel/statuses/900370779136643074,2017-08-23 14:54:56+00:00,original_tweet,weatherchannel,20998647,6333,2925011,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DH7CczDUIAARE5H.jpg'],,yes,yes,yes,BREAKING: #Tropical Depression #Harvey develops in the Gulf of Mexico. #Hurricane watch from Port Mansfield to San… https://t.co/iyKqdZf6u7,The Weather Channel,
205,205,208,208.0,900371098776342529,http://twitter.com/NWSHouston/statuses/900371098776342529,2017-08-23 14:56:12+00:00,original_tweet,nwshouston,600958397,349,24675,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DH7CvdXUMAAdC6J.jpg'],,yes,yes,yes,A tropical depression has formed in the Gulf; know your evacuation zone and keep up with the latest forecast #houwx… https://t.co/zssSeSyYMA,NWS Houston,
206,206,209,209.0,900371201469632513,http://twitter.com/NWSSanAntonio/statuses/900371201469632513,2017-08-23 14:56:37+00:00,original_tweet,nwssanantonio,594749537,185,22886,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DH7C05tUwAAz4HQ.jpg'],,yes,yes,yes,.@NHC_Atlantic has begun advisories on Tropical Depression #Harvey. Here is the initial forecast! Stay tuned for mo… https://t.co/GbzcwRUxBX,NWS San Antonio,
207,207,210,210.0,900373687433560064,http://twitter.com/KPRC2/statuses/900373687433560064,2017-08-23 15:06:29+00:00,original_tweet,kprc2,27583598,1535,542964,True,2009-03-30T04:25:49.000Z,"Houston, TX",animated_gif,['https://video.twimg.com/tweet_video/DH7FDnmXoAI2sao.mp4'],,yes,yes,yes,"#WEATHER ALERT: Hurricane, tropical storm and storm surge watches issued for Texas Gulf Coast as Harvey redevelops… https://t.co/eFx75yTcKG",KPRC 2 Houston,
208,208,211,211.0,900376271003148288,http://twitter.com/weatherchannel/statuses/900376271003148288,2017-08-23 15:16:45+00:00,original_tweet,weatherchannel,20998647,6333,2925036,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DH7HcibUAAAYYb3.jpg'],,yes,yes,yes,Forecast path of newly-revived TD #Harvey. Slower forward speed or stall this weekend into early next week.… https://t.co/gFRri0k3pU,The Weather Channel,
209,209,212,212.0,900376620543823872,http://twitter.com/NHC_Surge/statuses/900376620543823872,2017-08-23 15:18:09+00:00,original_tweet,nhc_surge,594911608,71,36194,True,2012-05-30T21:05:49.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DH7HsV3WAAA1wGD.jpg'],,yes,yes,yes,".@NWS has issued its first-ever operational storm surge watch, in effect for portions of the Texas coast #Harvey… https://t.co/wf7ZT20NAL",NHC_Surge,
210,210,213,213.0,900377824904785920,http://twitter.com/NWSBrownsville/statuses/900377824904785920,2017-08-23 15:22:56+00:00,original_tweet,nwsbrownsville,590190799,1179,8065,True,2012-05-25T17:57:42.000Z,"Brownsville, Texas",photo,['http://pbs.twimg.com/media/DH7IqCYXkAE4cJF.jpg'],,yes,yes,yes,"We're continuing to monitor Tropical Depression Harvey, expected to strengthen over the next 48 hours in the wester… https://t.co/9eHGjW4iRo",NWS Brownsville,
211,211,214,214.0,900377928298622976,http://twitter.com/KHOUweather/statuses/900377928298622976,2017-08-23 15:23:20+00:00,original_tweet,khouweather,18736115,339,13626,True,2009-01-07T20:14:32.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DH7I8-OUIAAYFXv.jpg'],,yes,yes,yes,10 a.m. forecast track for #TDHarvey in the Gulf of Mexico- part of our area is under a Hurricane Watch… https://t.co/T5sbd2nfGk,KHOU Weather,
212,212,215,215.0,900378400266870784,http://twitter.com/HellerWeather/statuses/900378400266870784,2017-08-23 15:25:13+00:00,original_tweet,hellerweather,20010925,1213,17361,True,2009-02-03T22:46:30.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DH7JMjdVoAAkFWt.jpg'],,yes,yes,no,#Harvey is still in the southern Gulf but moving northwest at 9 MPH. Latest track and models here:… https://t.co/fT0EbWktTr,ABC13 Tim Heller,
213,213,216,216.0,900378834020728832,http://twitter.com/mattlanza/statuses/900378834020728832,2017-08-23 15:26:56+00:00,original_tweet,mattlanza,16752675,4140,10357,True,2008-10-15T02:25:36.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DH7JtakUIAAVCmF.jpg'],,yes,yes,no,"No two storms are alike, but when you see nice, evenly dispersed rainfall forecasts, remember trop systems can be f… https://t.co/JlGLmTOXDx",Matt Lanza,
214,214,217,217.0,900379428601171972,http://twitter.com/NWSWGRFC/statuses/900379428601171972,2017-08-23 15:29:18+00:00,original_tweet,nwswgrfc,595563520,70,2019,True,2012-05-31T15:09:44.000Z,"Fort Worth, Texas",photo,['http://pbs.twimg.com/media/DH7J3SBUQAASPDd.jpg'],,yes,yes,yes,Rainfall forecast and track for TD Harvey.  Highest flood potential is SE Texas. Will update thru the event.… https://t.co/8Gjq4FWkbG,NWSWGRFC,
215,215,218,218.0,900379668771213312,http://twitter.com/breakingweather/statuses/900379668771213312,2017-08-23 15:30:15+00:00,original_tweet,breakingweather,19071682,2013,846832,True,2009-01-16T15:43:35.000Z,"State College, PA",animated_gif,['https://video.twimg.com/tweet_video/DH7KiJlXYAAlDGh.mp4'],,yes,yes,no,#Harvey has regenerated into a tropical depression in the Gulf of Mexico. Details on its impacts for the US:… https://t.co/gFN7ZHRGvp,AccuWeather,
216,216,219,219.0,900379793866096640,http://twitter.com/KerrinJeromin/statuses/900379793866096640,2017-08-23 15:30:45+00:00,original_tweet,kerrinjeromin,263685349,2133,3536,True,2011-03-10T14:52:01.000Z,"Denver, CO",animated_gif,['https://video.twimg.com/tweet_video/DH7KoTjVoAAE_FJ.mp4'],,yes,yes,no,"Latest satellite imagery of #Harvey. Heading toward Texas/Louisiana with loads of tropical rainfall, among other ha… https://t.co/HYEVL3QYp5",Kerrin Jeromin,
217,217,220,220.0,900380425922658305,http://twitter.com/WeatherNation/statuses/900380425922658305,2017-08-23 15:33:16+00:00,original_tweet,weathernation,25531732,3851,129116,True,2009-03-20T16:42:05.000Z,,photo,['http://pbs.twimg.com/media/DH7LOV9VwAA56uU.jpg'],,yes,yes,yes,Tropical Storm and Hurricane alerts in place across the Texas Gulf Coast https://t.co/XfzVoMCVeN,WeatherNation,
218,218,221,221.0,900382687461900289,http://twitter.com/weatherchannel/statuses/900382687461900289,2017-08-23 15:42:15+00:00,original_tweet,weatherchannel,20998647,6333,2925075,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DH7NSApV0AAHYoA.jpg'],,yes,yes,yes,"#Hurricane watches include Corpus Christi, TX. #Tropical storm watches include #Houston, S. Padre Island.… https://t.co/Ji93WqVKCx",The Weather Channel,
219,219,223,223.0,900382842517172224,http://twitter.com/NWSCorpus/statuses/900382842517172224,2017-08-23 15:42:52+00:00,original_tweet,nwscorpus,589561485,78,13093,True,2012-05-24T22:38:07.000Z,"Corpus Christi, Texas",photo,['http://pbs.twimg.com/media/DH7MCx5UwAAoJAp.jpg'],,yes,yes,yes,Hurricane and Storm Surge Watches have been issued along Texas Coast. Continue to check back for the latest forecas… https://t.co/7eB0qw9mQX,NWS Corpus Christi,
220,220,224,224.0,900383007265005568,http://twitter.com/cityofcc/statuses/900383007265005568,2017-08-23 15:43:31+00:00,original_tweet,cityofcc,32135940,193,9447,True,2009-04-16T20:15:21.000Z,"Corpus Christi, TX",photo,['http://pbs.twimg.com/media/DH7NknmVYAAvTUc.jpg'],,yes,yes,yes,Here's the latest forecast on now Tropical Depression Harvey from the National Hurricane Center. We're under a Hurr… https://t.co/91F270lyww,CityOfCorpusChristi,
221,221,225,225.0,900383805021671424,http://twitter.com/WeatherNation/statuses/900383805021671424,2017-08-23 15:46:42+00:00,original_tweet,weathernation,25531732,3851,129119,True,2009-03-20T16:42:05.000Z,,photo,['http://pbs.twimg.com/media/DH7OMEWUwAA3f-y.jpg'],,yes,yes,yes,#Harvey continues to move northwest and is expected to become a tropical storm sometime today. More:… https://t.co/9AN72wo53a,WeatherNation,
222,222,226,226.0,900387178517155841,http://twitter.com/wunderground/statuses/900387178517155841,2017-08-23 16:00:06+00:00,original_tweet,wunderground,15740491,479,391368,True,2008-08-05T19:28:25.000Z,"San Francisco, CA",photo,['http://pbs.twimg.com/media/DH7RXcLUAAAiRtM.jpg'],,yes,yes,yes,"Harvey to Threaten Western Gulf Coast as a Tropical Storm or Hurricane, Will Dump Flooding Rain in Texas, Louisiana… https://t.co/glQbSZ4yNV",Weather Underground,
223,223,227,227.0,900388264598745089,http://twitter.com/NWSHouston/statuses/900388264598745089,2017-08-23 16:04:25+00:00,original_tweet,nwshouston,600958397,349,24733,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,"['http://pbs.twimg.com/media/DH7R8ihUIAASjfy.jpg', 'http://pbs.twimg.com/media/DH7R-gDUIAATGkg.jpg']",,yes,yes,yes,"Tropical Depression Harvey has formed in the Gulf.  Hurricane, Trop Storm, &amp; Storm Surge Watches are in effect for… https://t.co/AohzDlx9Va",NWS Houston,
224,224,228,228.0,900388747426095106,http://twitter.com/NWSCorpus/statuses/900388747426095106,2017-08-23 16:06:20+00:00,original_tweet,nwscorpus,589561485,78,13100,True,2012-05-24T22:38:07.000Z,"Corpus Christi, Texas",photo,['http://pbs.twimg.com/media/DH7SwgGXsAE_p_v.jpg'],,yes,yes,yes,Vigilancias de Huracan y de Marejada Ciclonica han sido emitidas a lo largo de la Costa de Texas. Continue revisand… https://t.co/siDQNrnb7N,NWS Corpus Christi,
225,225,229,229.0,900389184162209793,http://twitter.com/Ginger_Zee/statuses/900389184162209793,2017-08-23 16:08:04+00:00,original_tweet,ginger_zee,84194879,2073,1940667,True,2009-10-22T00:02:08.000Z,New York,photo,"['http://pbs.twimg.com/media/DH7TMAjV0AA8UD5.jpg', 'http://pbs.twimg.com/media/DH7TMAjUwAE_meV.jpg']",,yes,yes,yes,"Tropical Deptession #Harvey has reformed &amp; here's the track making its way to Texas this weekend, heavy rain greate… https://t.co/OjiZoEsl79",Ginger Zee,
